Year,Year Text,Month,Month Text,Day,Day Text,Hour,Hour Text,Minute,Minute Text,Time,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed
2020,2020,1,1,8,8,12,12,0,0,202018120,345,364,575,3,5,0.279,50.87,2.1,17.4,11.1,345,364,575,66.43,0.19,990,146,2.3
2020,2020,1,1,8,8,13,13,0,0,202018130,343,317,534,4,5,0.28,53.1,2.1,17.1,11.1,343,317,534,67.68,0.19,989,166,1.5
2020,2020,1,1,8,8,14,14,0,0,202018140,315,217,427,4,5,0.281,58.9,2.1,16.8,11.1,315,217,427,69.07,0.19,989,202,0.8
2020,2020,1,1,8,8,15,15,0,0,202018150,224,140,278,4,5,0.282,67.34,2,16.3,11.3,224,140,278,72.38,0.19,989,289,0.8
2020,2020,1,1,8,8,16,16,0,0,202018160,95,57,107,4,5,0.283,77.54,2,15.1,12.2,95,57,107,83,0.19,989,319,0.7
2020,2020,1,1,8,8,17,17,0,0,202018170,3,1,3,4,5,0.284,88.64,1.9,13.9,11.8,3,1,3,87.38,0.19,990,328,1
2020,2020,1,1,8,8,18,18,0,0,202018180,0,0,0,0,0,0.283,101.13,1.8,13.2,11.7,0,0,0,90.5,0.19,991,332,1.4
2020,2020,1,1,8,8,19,19,0,0,202018190,0,0,0,4,0,0.282,113.76,1.7,12.4,11.4,0,0,0,93.89,0.19,992,332,1.7
2020,2020,1,1,8,8,20,20,0,0,202018200,0,0,0,4,0,0.282,126.7,1.6,11.6,11.1,0,0,0,96.95,0.19,993,331,2.1
2020,2020,1,1,8,8,21,21,0,0,202018210,0,0,0,1,0,0.282,139.81,1.5,10.6,10.5,0,0,0,99.53,0.19,993,328,2.3
2020,2020,1,1,8,8,22,22,0,0,202018220,0,0,0,3,0,0.282,152.96,1.3,9.7,9.7,0,0,0,100,0.19,993,324,2.4
2020,2020,1,1,8,8,23,23,0,0,202018230,0,0,0,1,0,0.283,165.71,1.2,9,8.9,0,0,0,99.61,0.19,993,321,2.6
2020,2020,1,1,9,9,0,0,0,0,20201900,0,0,0,1,0,0.283,173.61,1.1,8.3,8.2,0,0,0,99.18,0.19,993,317,2.6
2020,2020,1,1,9,9,1,1,0,0,20201910,0,0,0,1,0,0.284,164.4,1,7.8,7.4,0,0,0,97.48,0.19,993,317,3
2020,2020,1,1,9,9,2,2,0,0,20201920,0,0,0,0,0,0.283,151.55,1,7.1,6.6,0,0,0,96.72,0.19,992,318,3
2020,2020,1,1,9,9,3,3,0,0,20201930,0,0,0,0,0,0.281,138.4,0.9,6.3,5.8,0,0,0,96.64,0.19,992,320,2.7
2020,2020,1,1,9,9,4,4,0,0,20201940,0,0,0,0,0,0.278,125.29,0.9,5.5,5.1,0,0,0,97.18,0.19,992,320,2.4
2020,2020,1,1,9,9,5,5,0,0,20201950,0,0,0,0,0,0.276,112.37,0.9,4.9,4.6,0,0,0,97.68,0.19,993,318,2.2
2020,2020,1,1,9,9,6,6,0,0,20201960,0,0,0,0,0,0.275,99.78,0.8,4.4,4.2,0,0,0,98.63,0.19,994,314,2.2
2020,2020,1,1,9,9,7,7,0,0,20201970,18,74,21,0,0,0.273,87.43,0.8,5.5,4.6,18,74,21,93.89,0.19,995,310,3.1
2020,2020,1,1,9,9,8,8,0,0,20201980,86,450,192,0,0,0.273,76.33,0.8,7.5,5.7,86,450,192,88.16,0.19,996,306,2.8
2020,2020,1,1,9,9,9,9,0,0,20201990,118,661,384,0,0,0.273,66.26,0.8,11.4,5.8,118,661,384,68.42,0.19,997,315,3.6
2020,2020,1,1,9,9,10,10,0,0,202019100,130,780,543,0,0,0.273,58.04,0.7,14.3,4.4,130,780,543,51.32,0.19,997,319,4.2
2020,2020,1,1,9,9,11,11,0,0,202019110,142,820,640,0,0,0.272,52.56,0.7,16,3.2,142,820,640,42.33,0.19,996,317,3.9
2020,2020,1,1,9,9,12,12,0,0,202019120,139,844,673,0,0,0.271,50.73,0.7,17.1,1.9,139,844,673,35.88,0.19,995,316,3.7
2020,2020,1,1,9,9,13,13,0,0,202019130,133,836,636,0,0,0.271,52.94,0.7,17.5,0.9,133,836,636,32.59,0.19,994,315,3.5
2020,2020,1,1,9,9,14,14,0,0,202019140,154,700,517,0,0,0.271,58.73,0.7,17.3,0.3,154,700,517,31.63,0.19,994,316,3.2
2020,2020,1,1,9,9,15,15,0,0,202019150,127,608,363,0,0,0.271,67.17,0.6,16.3,0,127,608,363,32.95,0.19,994,316,2.9
2020,2020,1,1,9,9,16,16,0,0,202019160,82,415,173,0,0,0.271,77.37,0.6,12.9,2.1,82,415,173,47.97,0.19,995,314,1.4
2020,2020,1,1,9,9,17,17,0,0,202019170,10,46,11,0,0,0.272,88.5,0.6,9.7,1.4,10,46,11,56.07,0.19,995,312,1.3
2020,2020,1,1,9,9,18,18,0,0,202019180,0,0,0,0,0,0.272,100.98,0.6,8.8,1,0,0,0,57.98,0.19,996,312,1.4
2020,2020,1,1,9,9,19,19,0,0,202019190,0,0,0,0,0,0.272,113.61,0.6,8,0.7,0,0,0,59.96,0.19,997,313,1.5
2020,2020,1,1,9,9,20,20,0,0,202019200,0,0,0,0,0,0.271,126.56,0.6,7.3,0.4,0,0,0,61.76,0.19,997,315,1.7
2020,2020,1,1,9,9,21,21,0,0,202019210,0,0,0,0,0,0.27,139.68,0.6,6.7,0.2,0,0,0,63.31,0.19,997,318,1.8
2020,2020,1,1,9,9,22,22,0,0,202019220,0,0,0,0,0,0.27,152.82,0.5,6,0,0,0,0,65.51,0.19,997,323,1.9
2020,2020,1,1,9,9,23,23,0,0,202019230,0,0,0,0,0,0.269,165.56,0.5,5.4,-0.1,0,0,0,67.78,0.19,997,327,2
2020,2020,1,1,10,10,0,0,0,0,202011000,0,0,0,0,0,0.268,173.48,0.5,4.6,-0.1,0,0,0,71.45,0.19,996,330,1.9
2020,2020,1,1,10,10,1,1,0,0,202011010,0,0,0,0,0,0.267,164.42,0.5,3.9,-0.1,0,0,0,75.16,0.19,996,330,1.8
2020,2020,1,1,10,10,2,2,0,0,202011020,0,0,0,0,0,0.265,151.6,0.5,3.3,-0.1,0,0,0,78.26,0.19,995,326,1.7
2020,2020,1,1,10,10,3,3,0,0,202011030,0,0,0,0,0,0.264,138.45,0.5,2.9,-0.2,0,0,0,80.08,0.19,995,320,1.7
2020,2020,1,1,10,10,4,4,0,0,202011040,0,0,0,0,0,0.263,125.33,0.5,2.6,-0.3,0,0,0,81.1,0.19,994,314,1.9
2020,2020,1,1,10,10,5,5,0,0,202011050,0,0,0,0,0,0.262,112.4,0.5,2.4,-0.4,0,0,0,81.66,0.19,995,308,2.1
2020,2020,1,1,10,10,6,6,0,0,202011060,0,0,0,1,0,0.261,99.8,0.5,2.2,-0.5,0,0,0,82.25,0.19,996,305,2.3
2020,2020,1,1,10,10,7,7,0,0,202011070,19,167,26,1,0,0.259,87.44,0.5,4.1,-0.5,19,167,26,71.99,0.19,996,306,3.4
2020,2020,1,1,10,10,8,8,0,0,202011080,66,607,210,0,0,0.258,76.31,0.5,6.8,-0.1,66,607,210,61.65,0.19,997,305,2.9
2020,2020,1,1,10,10,9,9,0,0,202011090,88,793,407,0,0,0.258,66.22,0.5,10.8,0.6,88,793,407,49.17,0.19,997,311,2.8
2020,2020,1,1,10,10,10,10,0,0,2020110100,98,882,566,0,0,0.258,57.97,0.5,14.8,-0.3,98,882,566,35.59,0.19,997,325,3.8
2020,2020,1,1,10,10,11,11,0,0,2020110110,148,816,645,0,0,0.258,52.45,0.5,16.8,-0.9,148,816,645,29.97,0.19,996,322,3.4
2020,2020,1,1,10,10,12,12,0,0,2020110120,147,839,679,0,0,0.259,50.59,0.5,18.3,-1.7,147,839,679,25.74,0.19,995,319,2.9
2020,2020,1,1,10,10,13,13,0,0,2020110130,141,830,643,0,0,0.26,52.78,0.5,19,-2.4,141,830,643,23.38,0.19,994,313,2.7
2020,2020,1,1,10,10,14,14,0,0,2020110140,159,693,521,0,0,0.26,58.56,0.5,18.8,-2.7,159,693,521,23.21,0.19,994,307,2.8
2020,2020,1,1,10,10,15,15,0,0,2020110150,129,603,365,0,0,0.259,67,0.5,17.6,-1.8,129,603,365,26.66,0.19,994,306,2.3
2020,2020,1,1,10,10,16,16,0,0,2020110160,83,420,176,0,0,0.258,77.21,0.5,13.3,1.8,83,420,176,45.64,0.19,994,303,1.1
2020,2020,1,1,10,10,17,17,0,0,2020110170,11,56,12,0,0,0.259,88.35,0.5,10.5,0.3,11,56,12,49.28,0.19,995,302,1.2
2020,2020,1,1,10,10,18,18,0,0,2020110180,0,0,0,0,0,0.259,100.83,0.5,9.5,0,0,0,0,51.62,0.19,996,308,1.2
2020,2020,1,1,10,10,19,19,0,0,2020110190,0,0,0,0,0,0.258,113.47,0.5,8.5,-0.4,0,0,0,53.68,0.19,996,315,1.2
2020,2020,1,1,10,10,20,20,0,0,2020110200,0,0,0,0,0,0.258,126.42,0.5,7.5,-0.9,0,0,0,55.37,0.19,996,319,1.2
2020,2020,1,1,10,10,21,21,0,0,2020110210,0,0,0,0,0,0.257,139.54,0.6,6.6,-1.2,0,0,0,57.32,0.19,997,318,1.3
2020,2020,1,1,10,10,22,22,0,0,2020110220,0,0,0,0,0,0.256,152.68,0.6,5.9,-1.4,0,0,0,59.34,0.19,997,321,1.3
2020,2020,1,1,10,10,23,23,0,0,2020110230,0,0,0,8,0,0.256,165.4,0.6,5.2,-1.7,0,0,0,61.22,0.19,996,324,1.4
2020,2020,1,1,11,11,0,0,0,0,202011100,0,0,0,0,0,0.257,173.35,0.6,4.6,-1.9,0,0,0,62.85,0.19,996,329,1.4
2020,2020,1,1,11,11,1,1,0,0,202011110,0,0,0,1,0,0.258,164.44,0.6,3.9,-2.1,0,0,0,64.81,0.19,995,331,1.4
2020,2020,1,1,11,11,2,2,0,0,202011120,0,0,0,3,0,0.258,151.64,0.6,3.3,-2.4,0,0,0,66.38,0.19,995,331,1.4
2020,2020,1,1,11,11,3,3,0,0,202011130,0,0,0,3,0,0.258,138.49,0.6,3,-2.6,0,0,0,66.66,0.19,995,327,1.4
2020,2020,1,1,11,11,4,4,0,0,202011140,0,0,0,8,0,0.258,125.37,0.6,2.4,-2.9,0,0,0,68.11,0.19,995,321,1.4
2020,2020,1,1,11,11,5,5,0,0,202011150,0,0,0,8,0,0.259,112.43,0.6,2.1,-3.1,0,0,0,68.29,0.19,995,314,1.3
2020,2020,1,1,11,11,6,6,0,0,202011160,0,0,0,4,0,0.258,99.82,0.7,2.2,-3.3,0,0,0,67.21,0.19,996,307,1.3
2020,2020,1,1,11,11,7,7,0,0,202011170,17,116,22,1,0,0.257,87.44,0.7,4.9,-2.9,17,116,22,56.85,0.19,997,297,2.1
2020,2020,1,1,11,11,8,8,0,0,202011180,73,521,196,4,3,0.257,76.29,0.8,7.2,-2.8,80,328,158,49.16,0.19,997,285,2.2
2020,2020,1,1,11,11,9,9,0,0,202011190,101,704,385,8,3,0.257,66.18,0.9,10.1,-1.8,174,165,240,43.25,0.19,998,271,1.9
2020,2020,1,1,11,11,10,10,0,0,2020111100,118,790,538,8,3,0.257,57.89,1,14.8,-3.1,240,219,357,28.86,0.19,997,292,2.6
2020,2020,1,1,11,11,11,11,0,0,2020111110,165,729,611,0,0,0.257,52.33,1.1,17.3,-3.9,165,729,611,23.17,0.19,997,298,2.8
2020,2020,1,1,11,11,12,12,0,0,2020111120,167,748,643,0,0,0.256,50.44,1.1,18.7,-4,167,748,643,21.22,0.19,995,301,2.6
2020,2020,1,1,11,11,13,13,0,0,2020111130,160,737,608,0,0,0.257,52.61,1.1,19.5,-4,160,737,608,20.13,0.19,994,301,2.2
2020,2020,1,1,11,11,14,14,0,0,2020111140,176,596,488,0,0,0.257,58.38,1.1,19.5,-3.9,176,596,488,20.32,0.19,994,298,1.8
2020,2020,1,1,11,11,15,15,0,0,2020111150,141,502,339,0,0,0.258,66.83,1.1,18.4,-1,141,502,339,26.81,0.19,993,294,1.2
2020,2020,1,1,11,11,16,16,0,0,2020111160,87,320,159,0,0,0.258,77.05,1.1,15.3,1.5,87,320,159,39.09,0.19,993,290,1
2020,2020,1,1,11,11,17,17,0,0,2020111170,8,27,9,0,0,0.259,88.21,1.1,13.6,-1.6,8,27,9,35.05,0.19,994,292,1.1
2020,2020,1,1,11,11,18,18,0,0,2020111180,0,0,0,0,0,0.261,100.68,1.2,13.3,-2,0,0,0,34.72,0.19,994,301,1.1
2020,2020,1,1,11,11,19,19,0,0,2020111190,0,0,0,0,0,0.263,113.33,1.2,12.6,-2.4,0,0,0,35.18,0.19,995,315,1
2020,2020,1,1,11,11,20,20,0,0,2020111200,0,0,0,0,0,0.263,126.28,1.2,11.8,-2.7,0,0,0,36.4,0.19,995,329,1.1
2020,2020,1,1,11,11,21,21,0,0,2020111210,0,0,0,1,0,0.263,139.41,1.3,11.3,-2.7,0,0,0,37.44,0.19,996,334,1
2020,2020,1,1,11,11,22,22,0,0,2020111220,0,0,0,0,0,0.262,152.54,1.3,10.5,-2.6,0,0,0,39.85,0.19,996,339,0.9
2020,2020,1,1,11,11,23,23,0,0,2020111230,0,0,0,0,0,0.262,165.25,1.4,10.1,-2.6,0,0,0,40.95,0.19,995,337,0.8
2020,2020,1,1,12,12,0,0,0,0,202011200,0,0,0,8,0,0.263,173.2,1.3,9.6,-2.6,0,0,0,42.15,0.19,994,332,0.7
2020,2020,1,1,12,12,1,1,0,0,202011210,0,0,0,0,0,0.263,164.44,1.3,8.7,-2.6,0,0,0,45.09,0.19,994,327,0.9
2020,2020,1,1,12,12,2,2,0,0,202011220,0,0,0,8,0,0.263,151.67,1.3,7.6,-2.5,0,0,0,48.96,0.19,994,328,1.1
2020,2020,1,1,12,12,3,3,0,0,202011230,0,0,0,8,0,0.264,138.53,1.4,6.4,-2.3,0,0,0,53.57,0.19,993,331,1.2
2020,2020,1,1,12,12,4,4,0,0,202011240,0,0,0,8,0,0.265,125.4,1.4,5.9,-2.4,0,0,0,55.34,0.19,993,333,1.2
2020,2020,1,1,12,12,5,5,0,0,202011250,0,0,0,3,0,0.265,112.46,1.4,6.1,-2.5,0,0,0,54.04,0.19,994,331,1.1
2020,2020,1,1,12,12,6,6,0,0,202011260,0,0,0,1,0,0.266,99.83,1.4,6.5,-2.7,0,0,0,51.74,0.19,994,317,1
2020,2020,1,1,12,12,7,7,0,0,202011270,15,62,18,1,0,0.266,87.44,1.4,8,-0.8,15,62,18,53.84,0.19,994,294,0.7
2020,2020,1,1,12,12,8,8,0,0,202011280,84,412,182,0,0,0.267,76.27,1.5,10.8,-1.9,84,412,182,41.26,0.19,994,264,1.2
2020,2020,1,1,12,12,9,9,0,0,202011290,120,610,367,0,0,0.267,66.12,1.5,13.7,-1,120,610,367,36.36,0.19,995,243,1.3
2020,2020,1,1,12,12,10,10,0,0,2020112100,136,717,518,0,0,0.266,57.8,1.5,17.8,-1.7,136,717,518,26.5,0.19,994,235,1.7
2020,2020,1,1,12,12,11,11,0,0,2020112110,163,727,609,0,0,0.266,52.21,1.4,19.9,-1.9,163,727,609,22.98,0.19,993,239,2
2020,2020,1,1,12,12,12,12,0,0,2020112120,164,746,641,3,3,0.265,50.28,1.4,21.4,-1.9,193,617,587,20.84,0.19,991,248,2.1
2020,2020,1,1,12,12,13,13,0,0,2020112130,160,734,607,0,0,0.265,52.43,1.3,22.1,-2.1,160,734,607,19.79,0.19,990,260,2.2
2020,2020,1,1,12,12,14,14,0,0,2020112140,166,627,496,0,0,0.267,58.2,1.2,22,-2.1,166,627,496,19.9,0.19,990,270,2
2020,2020,1,1,12,12,15,15,0,0,2020112150,135,531,345,0,0,0.268,66.65,1.2,20.8,0.4,135,531,345,25.7,0.19,989,271,1
2020,2020,1,1,12,12,16,16,0,0,2020112160,85,347,164,0,0,0.268,76.88,1.2,19,1,85,347,164,29.94,0.19,989,257,0.5
2020,2020,1,1,12,12,17,17,0,0,2020112170,9,39,11,0,0,0.269,88.07,1.2,17.7,-1.9,9,39,11,26.34,0.19,990,189,0.3
2020,2020,1,1,12,12,18,18,0,0,2020112180,0,0,0,0,0,0.269,100.53,1.2,16.2,-2,0,0,0,28.82,0.19,990,141,0.7
2020,2020,1,1,12,12,19,19,0,0,2020112190,0,0,0,0,0,0.269,113.18,1.2,14,-1,0,0,0,35.6,0.19,991,135,1.1
2020,2020,1,1,12,12,20,20,0,0,2020112200,0,0,0,0,0,0.27,126.14,1.2,12.1,-0.8,0,0,0,40.99,0.19,991,133,1.3
2020,2020,1,1,12,12,21,21,0,0,2020112210,0,0,0,1,0,0.27,139.27,1.3,10.6,-0.6,0,0,0,45.89,0.19,991,134,1.4
2020,2020,1,1,12,12,22,22,0,0,2020112220,0,0,0,1,0,0.271,152.4,1.3,9.6,-0.6,0,0,0,48.97,0.19,990,137,1.3
2020,2020,1,1,12,12,23,23,0,0,2020112230,0,0,0,1,0,0.271,165.09,1.3,8.8,-0.6,0,0,0,51.65,0.19,989,141,1.3
2020,2020,1,1,13,13,0,0,0,0,202011300,0,0,0,8,0,0.272,173.05,1.4,8.2,-0.7,0,0,0,53.56,0.19,989,144,1.3
2020,2020,1,1,13,13,1,1,0,0,202011310,0,0,0,4,0,0.273,164.44,1.4,7.6,-0.7,0,0,0,55.65,0.19,988,144,1.3
2020,2020,1,1,13,13,2,2,0,0,202011320,0,0,0,8,0,0.272,151.7,1.4,7.2,-0.7,0,0,0,57.15,0.19,988,145,1.2
2020,2020,1,1,13,13,3,3,0,0,202011330,0,0,0,0,0,0.271,138.56,1.5,6.8,-0.7,0,0,0,58.68,0.19,987,143,1.2
2020,2020,1,1,13,13,4,4,0,0,202011340,0,0,0,0,0,0.271,125.43,1.6,6.4,-0.7,0,0,0,60.55,0.19,987,141,1.2
2020,2020,1,1,13,13,5,5,0,0,202011350,0,0,0,0,0,0.271,112.48,1.7,6.2,-0.5,0,0,0,62.09,0.19,987,140,1.2
2020,2020,1,1,13,13,6,6,0,0,202011360,0,0,0,3,0,0.271,99.83,1.7,6.1,-0.3,0,0,0,63.65,0.19,988,144,1.2
2020,2020,1,1,13,13,7,7,0,0,202011370,14,41,15,8,1,0.271,87.43,1.8,8.7,0.7,15,0,15,57.4,0.19,988,153,1.8
2020,2020,1,1,13,13,8,8,0,0,202011380,100,296,170,0,0,0.272,76.24,2,11.7,1.1,100,296,170,48.06,0.19,989,154,2.8
2020,2020,1,1,13,13,9,9,0,0,202011390,164,439,342,0,0,0.273,66.06,2.2,15.2,2.2,164,439,342,41.52,0.19,989,149,2.7
2020,2020,1,1,13,13,10,10,0,0,2020113100,218,490,480,8,3,0.273,57.7,2.4,19.4,1.9,245,188,345,31.23,0.19,989,160,3.6
2020,2020,1,1,13,13,11,11,0,0,2020113110,297,418,554,8,3,0.274,52.08,2.6,22.3,2.4,290,215,423,27.04,0.19,988,169,3.9
2020,2020,1,1,13,13,12,12,0,0,2020113120,328,395,581,8,3,0.274,50.12,2.8,23.9,4.5,306,221,448,28.49,0.19,986,175,3.9
2020,2020,1,1,13,13,13,13,0,0,2020113130,307,400,551,8,3,0.273,52.25,2.8,24.8,6.9,290,211,419,31.77,0.19,985,176,3.8
2020,2020,1,1,13,13,14,14,0,0,2020113140,236,436,466,3,5,0.274,58.02,2.8,25,9,236,436,466,36.18,0.19,984,174,3.6
2020,2020,1,1,13,13,15,15,0,0,2020113150,197,313,321,8,3,0.275,66.47,2.9,23.9,11.2,172,129,224,44.88,0.19,984,167,2.4
2020,2020,1,1,13,13,16,16,0,0,2020113160,111,143,144,8,3,0.276,76.71,3,20.6,12.1,89,58,102,58.17,0.19,984,160,1.3
2020,2020,1,1,13,13,17,17,0,0,2020113170,6,4,6,4,5,0.278,87.92,3.1,18.9,12.2,6,4,6,65.09,0.19,985,172,1
2020,2020,1,1,13,13,18,18,0,0,2020113180,0,0,0,4,0,0.28,100.37,3.3,17.7,13.1,0,0,0,74.54,0.19,987,219,0.7
2020,2020,1,1,13,13,19,19,0,0,2020113190,0,0,0,0,0,0.282,113.03,3.4,16.5,13.9,0,0,0,84.67,0.19,988,278,1.1
2020,2020,1,1,13,13,20,20,0,0,2020113200,0,0,0,4,0,0.284,126,3.3,15.6,14,0,0,0,90.16,0.19,989,309,2.2
2020,2020,1,1,13,13,21,21,0,0,2020113210,0,0,0,3,0,0.285,139.13,3.1,14.7,13.5,0,0,0,92.81,0.19,990,336,2.8
2020,2020,1,1,13,13,22,22,0,0,2020113220,0,0,0,3,0,0.286,152.26,2.9,14,13.2,0,0,0,94.7,0.19,991,350,2.8
2020,2020,1,1,13,13,23,23,0,0,2020113230,0,0,0,4,0,0.286,164.93,2.7,13.5,12.9,0,0,0,96.11,0.19,991,357,2.5
2020,2020,1,1,14,14,0,0,0,0,202011400,0,0,0,4,0,0.286,172.88,2.4,13.1,12.5,0,0,0,96.4,0.19,991,3,2.1
2020,2020,1,1,14,14,1,1,0,0,202011410,0,0,0,3,0,0.286,164.44,2.2,12.4,12,0,0,0,97.36,0.19,990,13,1.5
2020,2020,1,1,14,14,2,2,0,0,202011420,0,0,0,3,0,0.288,151.73,2.1,11.6,11.2,0,0,0,97.4,0.19,990,25,1.1
2020,2020,1,1,14,14,3,3,0,0,202011430,0,0,0,3,0,0.289,138.59,2,11,10.6,0,0,0,97.24,0.19,990,36,0.9
2020,2020,1,1,14,14,4,4,0,0,202011440,0,0,0,0,0,0.29,125.45,1.8,10.4,10.1,0,0,0,97.79,0.19,990,49,0.8
2020,2020,1,1,14,14,5,5,0,0,202011450,0,0,0,0,0,0.291,112.49,1.7,9.8,9.7,0,0,0,99.07,0.19,991,61,0.8
2020,2020,1,1,14,14,6,6,0,0,202011460,0,0,0,0,0,0.29,99.84,1.6,9.1,9.1,0,0,0,100,0.19,992,73,0.8
2020,2020,1,1,14,14,7,7,0,0,202011470,12,18,13,0,0,0.29,87.42,1.6,11,9.7,12,18,13,91.58,0.19,992,88,0.9
2020,2020,1,1,14,14,8,8,0,0,202011480,111,225,165,0,0,0.289,76.2,1.6,13.3,9.7,111,225,165,78.9,0.19,993,102,1.5
2020,2020,1,1,14,14,9,9,0,0,202011490,187,391,346,1,0,0.289,66,1.6,15.6,9.5,187,391,346,66.81,0.19,993,107,1.8
2020,2020,1,1,14,14,10,10,0,0,2020114100,217,518,494,1,0,0.289,57.6,1.6,17.7,9.3,217,518,494,57.91,0.19,993,112,1.7
2020,2020,1,1,14,14,11,11,0,0,2020114110,295,452,574,0,0,0.289,51.94,1.6,19.5,8.5,295,452,574,48.9,0.19,992,117,1.4
2020,2020,1,1,14,14,12,12,0,0,2020114120,316,442,600,0,0,0.29,49.95,1.7,20.4,7.7,316,442,600,44.03,0.19,990,139,0.9
2020,2020,1,1,14,14,13,13,0,0,2020114130,313,405,563,0,0,0.292,52.06,1.7,20.8,7.4,313,405,563,41.99,0.19,989,191,0.8
2020,2020,1,1,14,14,14,14,0,0,2020114140,291,331,468,0,0,0.293,57.83,1.7,20.9,7.4,291,331,468,41.6,0.19,989,236,1.1
2020,2020,1,1,14,14,15,15,0,0,2020114150,223,238,319,0,0,0.294,66.29,1.7,20.3,7.5,223,238,319,43.6,0.19,989,261,1.5
2020,2020,1,1,14,14,16,16,0,0,2020114160,113,119,141,0,0,0.295,76.54,1.7,17.3,8.9,113,119,141,57.61,0.19,989,278,1
2020,2020,1,1,14,14,17,17,0,0,2020114170,7,7,7,0,0,0.296,87.76,1.7,14.7,7.6,7,7,7,62.61,0.19,990,288,1.3
2020,2020,1,1,14,14,18,18,0,0,2020114180,0,0,0,0,0,0.295,100.22,1.7,13.9,7.1,0,0,0,63.67,0.19,991,297,1.8
2020,2020,1,1,14,14,19,19,0,0,2020114190,0,0,0,0,0,0.295,112.89,1.6,13.3,6.6,0,0,0,64.07,0.19,991,304,2.3
2020,2020,1,1,14,14,20,20,0,0,2020114200,0,0,0,0,0,0.295,125.86,1.6,12.5,6.2,0,0,0,65.54,0.19,992,311,2.4
2020,2020,1,1,14,14,21,21,0,0,2020114210,0,0,0,0,0,0.296,138.99,1.5,11.5,5.9,0,0,0,68.26,0.19,992,318,2.1
2020,2020,1,1,14,14,22,22,0,0,2020114220,0,0,0,0,0,0.297,152.12,1.5,10.6,5.6,0,0,0,71.24,0.19,992,326,2
2020,2020,1,1,14,14,23,23,0,0,2020114230,0,0,0,0,0,0.296,164.76,1.4,9.8,5.6,0,0,0,74.97,0.19,992,336,1.9
2020,2020,1,1,15,15,0,0,0,0,202011500,0,0,0,0,0,0.297,172.71,1.4,9,5.8,0,0,0,80.41,0.19,992,345,1.8
2020,2020,1,1,15,15,1,1,0,0,202011510,0,0,0,0,0,0.297,164.42,1.4,8.3,6.2,0,0,0,86.68,0.19,992,350,1.7
2020,2020,1,1,15,15,2,2,0,0,202011520,0,0,0,0,0,0.297,151.74,1.4,7.6,6.6,0,0,0,93.14,0.19,991,351,1.6
2020,2020,1,1,15,15,3,3,0,0,202011530,0,0,0,0,0,0.298,138.61,1.5,7.2,6.8,0,0,0,97.25,0.19,991,349,1.5
2020,2020,1,1,15,15,4,4,0,0,202011540,0,0,0,0,0,0.298,125.47,1.4,6.9,6.9,0,0,0,99.83,0.19,991,345,1.4
2020,2020,1,1,15,15,5,5,0,0,202011550,0,0,0,0,0,0.298,112.5,1.4,6.6,6.6,0,0,0,100,0.19,992,340,1.3
2020,2020,1,1,15,15,6,6,0,0,202011560,0,0,0,0,0,0.298,99.83,1.4,6.3,6.3,0,0,0,100,0.19,993,338,1.1
2020,2020,1,1,15,15,7,7,0,0,202011570,13,24,14,0,0,0.297,87.39,1.4,8.5,6.7,13,24,14,88.27,0.19,994,341,1.9
2020,2020,1,1,15,15,8,8,0,0,202011580,108,268,172,0,0,0.297,76.16,1.4,10.9,6.9,108,268,172,76.17,0.19,994,346,1.8
2020,2020,1,1,15,15,9,9,0,0,202011590,169,456,355,0,0,0.296,65.93,1.4,14.9,7,169,456,355,59.08,0.19,995,3,1.2
2020,2020,1,1,15,15,10,10,0,0,2020115100,204,560,505,0,0,0.296,57.5,1.4,19.2,6.4,204,560,505,43.14,0.19,994,77,0.6
2020,2020,1,1,15,15,11,11,0,0,2020115110,259,542,594,0,0,0.295,51.79,1.4,20.9,6.5,259,542,594,39.1,0.19,993,128,0.5
2020,2020,1,1,15,15,12,12,0,0,2020115120,268,551,624,0,0,0.295,49.77,1.5,21.6,6.5,268,551,624,37.62,0.19,992,157,0.5
2020,2020,1,1,15,15,13,13,0,0,2020115130,266,521,588,3,5,0.296,51.87,1.5,21.9,6.5,266,521,588,36.99,0.19,991,209,0.5
2020,2020,1,1,15,15,14,14,0,0,2020115140,235,477,491,4,5,0.296,57.63,1.6,21.8,6.6,235,477,491,37.31,0.19,990,247,0.7
2020,2020,1,1,15,15,15,15,0,0,2020115150,190,375,342,4,5,0.297,66.1,1.6,21.1,6.9,190,375,342,39.67,0.19,990,283,0.8
2020,2020,1,1,15,15,16,16,0,0,2020115160,113,213,163,3,5,0.297,76.36,1.7,18.3,8.9,113,213,163,54.34,0.19,990,318,0.8
2020,2020,1,1,15,15,17,17,0,0,2020115170,10,16,11,1,0,0.298,87.61,1.8,15.2,7.4,10,16,11,59.55,0.19,991,334,1.1
2020,2020,1,1,15,15,18,18,0,0,2020115180,0,0,0,1,0,0.299,100.06,1.8,14,6.9,0,0,0,62.35,0.19,991,346,1.2
2020,2020,1,1,15,15,19,19,0,0,2020115190,0,0,0,1,0,0.3,112.74,1.9,13.2,6.6,0,0,0,64.14,0.19,992,355,1.5
